Origin County,Destination County,Origin MPO,Destination MPO,Commodity Group,Trade Type,Mode,Year,Tons,Value,ObjectId,Tons (millions)
53063,4,SRTC,04,Energy,2,2,2050,0.171039004416069,0.0273563903904197,1339440,0.000171039004416069
53063,4,SRTC,04,Last-Mile Delivery,2,2,2050,2.61019550110414E-07,8.70065167034713E-08,1339482,2.61019550110414E-10
53063,50,SRTC,50,Clothing and Misc. Manufacturing,1,1,2017,0.0162615066300239,0.349769539055817,998096,1.62615066300239E-05
53063,50,SRTC,50,Forestry Products,3,2,2040,0.0132271266359288,0.0085836350500124,1343231,1.32271266359288E-05
53063,51,SRTC,51,Clothing and Misc. Manufacturing,1,4,2050,0.000366997450492732,0.338888631581508,998516,3.66997450492732E-07
53063,51,SRTC,51,Industrial Manufacturing,3,5,2020,0.0242611855538412,0.157231568931446,998531,2.42611855538412E-05
53063,53001,SRTC,QCRTPO,Food Manufacturing,3,2,2022,0.0079107287388405,0.0032319349526387,1343367,7.9107287388405E-06
53063,53001,SRTC,QCRTPO,Industrial Manufacturing,1,1,2022,16.0378014267039,13.1489155896386,998712,0.0160378014267039
53063,53001,SRTC,QCRTPO,Last-Mile Delivery,1,2,2050,0.129921978027376,0,1343418,0.000129921978027376
53063,53003,SRTC,PaRTPO,Agriculture & Seafood,2,5,2022,0.00223422217808431,0.00502322024695576,998957,2.23422217808431E-06
53063,53003,SRTC,PaRTPO,High-Tech Manufacturing,3,5,2030,1.44464668108142E-06,1.02457211424214E-05,999034,1.44464668108142E-09
53063,53003,SRTC,PaRTPO,Transportation Equipment,2,1,2030,3.11578475155099E-06,0.00119869593088485,999066,3.11578475155099E-09
53063,53005,SRTC,BFCG,Food Manufacturing,3,1,2022,1.08906685600607,0.417807956822549,999152,0.00108906685600607
53063,53005,SRTC,BFCG,Forestry Products,1,2,2050,0.143058790861091,0.18347685810743,1343520,0.000143058790861091
53063,53005,SRTC,BFCG,Transportation Equipment,2,1,2030,6.84974162021482E-05,0.0263521329696376,999568,6.84974162021482E-08
53063,53005,SRTC,BFCG,Transportation Equipment,2,2,2030,0.0004107327480362,0.0004769803509366,1341078,4.107327480362E-07
53063,53007,SRTC,CDTC,Clothing and Misc. Manufacturing,1,1,2022,7.11751061115817,15.2586792866037,999316,0.00711751061115817
53063,53007,SRTC,CDTC,Clothing and Misc. Manufacturing,1,5,2017,0.013779622851755,0.304764606620371,999329,1.3779622851755E-05
53063,53007,SRTC,CDTC,Energy,3,2,2017,9.12336202130799E-06,1.34792075103117E-06,1341126,9.12336202130799E-09
53063,53007,SRTC,CDTC,Forestry Products,1,5,2030,1.60594527364393,1.25920743780945,999318,0.00160594527364393
53063,53007,SRTC,CDTC,High-Tech Manufacturing,2,2,2020,7.375999921615E-07,1.74732425327579E-06,1341169,7.375999921615E-10
53063,53007,SRTC,CDTC,High-Tech Manufacturing,2,2,2030,1.04424912019676E-06,2.47325431503744E-06,1341171,1.04424912019676E-09
53063,53007,SRTC,CDTC,High-Tech Manufacturing,2,5,2017,0.0881538275755789,1.74564686199692,999545,8.81538275755789E-05
53063,53007,SRTC,CDTC,Industrial Manufacturing,2,2,2017,0.0181039968598404,0.00521948961262,1341181,1.81039968598404E-05
53063,53007,SRTC,CDTC,Transportation Equipment,2,2,2030,8.70060551858085E-06,1.01039371548913E-05,1341214,8.70060551858086E-09
53063,53009,SRTC,PRTPO,Clothing and Misc. Manufacturing,2,5,2017,0.0389140183307248,0.745995294342151,999738,3.89140183307248E-05
53063,53009,SRTC,PRTPO,Transportation Equipment,3,1,2050,0.0242899327762044,0.502400062660812,999897,2.42899327762044E-05
53063,53011,SRTC,RTC,Forestry Products,1,1,2017,25.08556346024,3.31830530506348,999840,0.02508556346024
53063,53011,SRTC,RTC,Last-Mile Delivery,2,5,2020,0.244438704495077,0.511175568243677,1000116,0.000244438704495077
53063,53011,SRTC,RTC,Last-Mile Delivery,2,5,2050,0.540946373790557,1.13124039443589,1000143,0.000540946373790557
53063,53011,SRTC,RTC,Transportation Equipment,1,1,2020,0.0667957096609,0.51615097726551,1000157,6.67957096609E-05
53063,53011,SRTC,RTC,Transportation Equipment,1,5,2040,0.0102010133530157,0.00227549774312965,1000295,1.02010133530157E-05
53063,53011,SRTC,SWRTC-MPO,Agriculture & Seafood,2,2,2022,1.20930880533163,0.219642991942748,1341231,0.00120930880533163
53063,53013,SRTC,PaRTPO,Agriculture & Seafood,1,1,2017,0.0707887153578585,0.0128783429387492,1000357,7.07887153578585E-05
53063,53013,SRTC,PaRTPO,Energy,3,1,2030,1.1478009394843,0.617895802315614,1000166,0.0011478009394843
53063,53013,SRTC,PaRTPO,High-Tech Manufacturing,3,1,2030,0.00214040700506331,0.0318678578195926,1000024,2.14040700506331E-06
53063,53013,SRTC,PaRTPO,Industrial Manufacturing,1,5,2030,0.00166065754241059,0.00577930675466026,1000219,1.66065754241059E-06
53063,53015,SRTC,SWRTPO,Forestry Products,1,1,2030,12.6635878233785,2.76130626513764,1000775,0.0126635878233785
53063,53015,SRTC,SWRTPO,Forestry Products,3,1,2017,23.8865936445977,4.19804800659883,1000409,0.0238865936445977
53063,53015,SRTC,SWRTPO,Forestry Products,3,2,2020,0.176343099762875,0.100364101956754,1341392,0.000176343099762875
53063,53015,SRTC,SWRTPO,High-Tech Manufacturing,2,1,2020,0.00864034682096855,0.178563688733798,1000663,8.64034682096855E-06
53063,53015,SRTC,SWRTPO,Last-Mile Delivery,3,2,2020,6.34393401121036,1.78471638941558,1341428,0.00634393401121036
53063,53017,SRTC,CDTC,Construction,1,5,2040,0.00710714916236053,1.43804428537419E-05,1000516,7.10714916236053E-06
53063,53017,SRTC,CDTC,Forestry Products,3,5,2022,0.00052604491395368,0.000422172439381692,1000565,5.2604491395368E-07
53063,53017,SRTC,CDTC,Industrial Manufacturing,1,5,2030,0.0333910405104646,0.0797773235071719,1000630,3.33910405104646E-05
53063,53017,SRTC,CDTC,Transportation Equipment,2,5,2020,0.0361533966689767,0.260875654927174,1001026,3.61533966689767E-05
53063,53019,SRTC,NEWRTPO,Energy,1,1,2017,1.1079326166915,0.794748518231036,1000845,0.0011079326166915
53063,53021,SRTC,BFCG,Clothing and Misc. Manufacturing,2,5,2030,0.0299206192931753,0.590623967201955,1000969,2.99206192931753E-05
53063,53021,SRTC,BFCG,Industrial Manufacturing,2,1,2030,0.000657683548095102,0.0995577860750266,1001489,6.57683548095102E-07
53063,53021,SRTC,BFCG,Industrial Manufacturing,2,5,2022,0.252652179089466,0.55120447222883,1001494,0.000252652179089466
53063,53023,SRTC,PaRTPO,Construction,1,1,2040,0.997553056017019,0.0126057778708231,1001281,0.000997553056017019
53063,53023,SRTC,PaRTPO,Forestry Products,2,2,2022,0.265680362062551,0.0933003919420556,1341690,0.000265680362062551
53063,53023,SRTC,PaRTPO,Industrial Manufacturing,3,4,2040,8.23845050270995E-07,6.91497129668375E-07,1001956,8.23845050270995E-10
53063,53023,SRTC,PaRTPO,Last-Mile Delivery,2,5,2020,0.000472417669447294,0.000987931607269975,1001986,4.72417669447294E-07
53063,53023,SRTC,PaRTPO,Transportation Equipment,2,5,2030,0.00407651066580024,0.0303241729494209,1001631,4.07651066580024E-06
53063,53025,SRTC,QCRTPO,Energy,1,1,2030,15.6858668807493,11.2315332701797,1001776,0.0156858668807493
53063,53025,SRTC,QCRTPO,Food Manufacturing,2,5,2040,0.648065112568736,3.25909128481927,1001912,0.000648065112568736
53063,53027,SRTC,SWRTPO,Clothing and Misc. Manufacturing,1,1,2017,6.73880684905701,17.4867990149762,1001704,0.00673880684905701
53063,53027,SRTC,SWRTPO,Energy,1,2,2020,0.0211946517497448,0.0178610060557593,1341929,2.11946517497448E-05
53063,53027,SRTC,SWRTPO,Energy,2,2,2050,0.354255867727107,0.0951171502878813,1341939,0.000354255867727107
53063,53027,SRTC,SWRTPO,High-Tech Manufacturing,1,5,2020,0.246669025845465,7.52598710062061,1002094,0.000246669025845465
53063,53027,SRTC,SWRTPO,Industrial Manufacturing,3,1,2017,0.00207157480050131,0.00941743820029514,1002045,2.07157480050131E-06
53063,53027,SRTC,SWRTPO,Last-Mile Delivery,1,2,2017,0.0466484359336049,0,1342006,4.66484359336049E-05
53063,53027,SRTC,SWRTPO,Last-Mile Delivery,2,5,2040,0.0673941539472155,0.140936426816167,1002353,6.73941539472155E-05
53063,53027,SRTC,SWRTPO,Transportation Equipment,2,5,2020,0.0647136043581409,0.465816885808485,1002121,6.47136043581409E-05
53063,53029,SRTC,IRTPO,Agriculture & Seafood,1,1,2020,0.300003526084118,0.0590737970458407,1002182,0.000300003526084118
53063,53029,SRTC,IRTPO,Clothing and Misc. Manufacturing,1,1,2017,0.11227687730694,0.402458839411402,1002205,0.00011227687730694
53063,53029,SRTC,IRTPO,Food Manufacturing,3,1,2030,2.71885720491229E-05,0.000341293053552249,1002048,2.71885720491229E-08
53063,53031,SRTC,PRTPO,Forestry Products,1,5,2022,5.11883174767034,3.83054531781823,1002464,0.00511883174767034
53063,53031,SRTC,PRTPO,Last-Mile Delivery,1,5,2022,0.00153904704163291,0.227233330746006,1002476,1.53904704163291E-06
53063,53031,SRTC,PRTPO,Transportation Equipment,2,1,2040,1.23855142555826E-05,0.00476122210801817,1002761,1.23855142555826E-08
53063,53031,SRTC,PRTPO,Transportation Equipment,2,5,2040,0.0681600560199847,0.505684320623905,1002779,6.81600560199848E-05
53063,53033,SRTC,PSRC,Food Manufacturing,2,1,2040,43.1723311457902,0.480276416248184,1003197,0.0431723311457902
53063,53033,SRTC,PSRC,Transportation Equipment,3,1,2040,1.07480623756582,119.873335101997,1002947,0.00107480623756582
53063,53035,SRTC,PSRC,Food Manufacturing,2,1,2022,2.22033879959884,0.0247004516502542,1003353,0.00222033879959884
53063,53035,SRTC,PSRC,High-Tech Manufacturing,1,5,2050,0.0187896303568223,1.59009565274678,1003258,1.87896303568223E-05
53063,53035,SRTC,PSRC-PRTPO,Energy,2,2,2017,0.334721688171123,0.0642033569466153,1342736,0.000334721688171123
53063,53035,SRTC,PSRC-PRTPO,High-Tech Manufacturing,3,2,2022,7.4445688827523E-08,2.1011629726141E-06,1342780,7.4445688827523E-11
53063,53037,SRTC,QCRTPO,High-Tech Manufacturing,2,5,2040,0.0436326245391507,0.814697382671997,1003599,4.36326245391507E-05
53063,53039,SRTC,RTC,Industrial Manufacturing,1,5,2022,0.0166137610507524,0.0441101526785325,1003742,1.66137610507524E-05
53063,53041,SRTC,SWRTPO,Construction,2,5,2020,4.46490299851485E-05,4.48919924756495E-05,1003739,4.46490299851485E-08
53063,53041,SRTC,SWRTPO,Energy,1,1,2020,0.198738959581359,0.156606307523864,1003643,0.000198738959581358
53063,53041,SRTC,SWRTPO,Last-Mile Delivery,1,2,2050,0.315396877558571,0.0635844277471073,1343035,0.000315396877558571
53063,53043,SRTC,QCRTPO,Energy,2,5,2050,7.41242325503696E-05,2.01826884772893E-05,1004099,7.41242325503696E-08
53063,53043,SRTC,QCRTPO,Food Manufacturing,3,2,2050,0.0005485459970565,0.0001808321194415,1343119,5.485459970565E-07
53063,53043,SRTC,QCRTPO,Food Manufacturing,3,4,2017,5.43717157579036E-09,5.84926403090128E-08,1004379,5.43717157579035E-12
53063,53043,SRTC,QCRTPO,Forestry Products,3,1,2050,0.156947368346969,0.019426367703607,1004277,0.000156947368346969
53063,53043,SRTC,QCRTPO,High-Tech Manufacturing,2,2,2040,5.56455468681522E-07,1.08126608750711E-05,1344105,5.56455468681522E-10
53063,53043,SRTC,QCRTPO,High-Tech Manufacturing,3,5,2017,1.54287199173934E-06,1.09530610792874E-05,1004335,1.54287199173934E-09
53063,53043,SRTC,QCRTPO,Transportation Equipment,3,2,2040,5.90555775858326E-06,8.88165603051866E-06,1344677,5.90555775858326E-09
53063,53045,SRTC,PRTPO,Agriculture & Seafood,1,1,2022,1.39349450836834,0.642320284891992,1004263,0.00139349450836834
53063,53045,SRTC,PRTPO,Clothing and Misc. Manufacturing,2,5,2017,0.0367735482754649,0.705350621636804,1004205,3.67735482754649E-05
53063,53045,SRTC,PRTPO,Clothing and Misc. Manufacturing,2,5,2040,0.070393654431808,1.37908030305121,1004209,7.0393654431808E-05
53063,53045,SRTC,PRTPO,Food Manufacturing,2,2,2050,0.0053314813495081,0.0035650174110857,1344732,5.3314813495081E-06
53063,53045,SRTC,PRTPO,High-Tech Manufacturing,2,1,2017,0.00266173249249157,0.0564959800276803,1004493,2.66173249249157E-06
53063,53047,SRTC,OCOGRTPO,Food Manufacturing,2,5,2050,0.0555490666612624,0.299619053842272,1004421,5.55490666612624E-05
53063,53047,SRTC,OCOGRTPO,High-Tech Manufacturing,2,5,2020,0.0191720697858962,0.345555200509501,1004697,1.91720697858962E-05
53063,53051,SRTC,NEWRTPO,High-Tech Manufacturing,1,5,2030,0.0911608232646198,2.60882982159726,1005247,9.11608232646198E-05
53063,53053,SRTC,PSRC,Clothing and Misc. Manufacturing,1,1,2017,2.46713541891046,9.40337080481314,1005582,0.00246713541891046
53063,53053,SRTC,PSRC,Energy,3,5,2050,1.48665258411499,0.55907872833836,1005551,0.00148665258411499
53063,53053,SRTC,PSRC,Food Manufacturing,2,1,2050,14.6372982465373,0.162834644984902,1005216,0.0146372982465373
53063,53053,SRTC,PSRC,Food Manufacturing,3,5,2020,0.0482281839516207,0.167038575426162,1005383,4.82281839516207E-05
53063,53053,SRTC,PSRC,Last-Mile Delivery,3,2,2050,1.54204902382789,0.413723129950833,1345098,0.00154204902382789
53063,53053,SRTC,PSRC,Transportation Equipment,3,5,2020,0,0,1005623,0
53063,53055,SRTC,-1,Agriculture & Seafood,3,5,2017,0.0052792115596521,0.00339648922697406,1005808,5.2792115596521E-06
53063,53055,SRTC,-1,Clothing and Misc. Manufacturing,1,1,2050,3.45300397955522,7.37134600551946,1005819,0.00345300397955522
53063,53055,SRTC,-1,Clothing and Misc. Manufacturing,3,5,2040,0.000211994546056497,0.00329374334263159,1005894,2.11994546056497E-07
53063,53055,SRTC,-1,Food Manufacturing,1,5,2017,3.54429076028553E-05,0.00215328051541545,1005683,3.54429076028553E-08
53063,53055,SRTC,-1,High-Tech Manufacturing,3,1,2017,0.00630340523757898,0.0969808045261513,1005721,6.30340523757898E-06
53063,53057,SRTC,SCOG,Agriculture & Seafood,3,5,2022,2.19138386596986,0.741570751615838,1006153,0.00219138386596986
53063,53057,SRTC,SCOG,Energy,3,4,2020,2.95202701043323E-06,5.42646831134363E-06,1006076,2.95202701043323E-09
53063,53057,SRTC,SCOG,High-Tech Manufacturing,2,2,2017,0.0005440369700327,0.0107837847264587,1344162,5.440369700327E-07
53063,53057,SRTC,SCOG,Industrial Manufacturing,1,4,2040,1.62167086764177E-07,1.37151951039916E-07,1006324,1.62167086764177E-10
53063,53057,SRTC,SCOG,Industrial Manufacturing,1,5,2050,0.00883489489594695,0.631767204715285,1006345,8.83489489594695E-06
53063,53057,SRTC,SCOG,Last-Mile Delivery,1,2,2017,5.36634270622595,1.08186182281612,1344186,0.00536634270622595
53063,53057,SRTC,SCOG,Last-Mile Delivery,1,5,2050,0.000665796742299505,0.1771177990983,1006120,6.65796742299505E-07
53063,53057,SRTC,SCOG,Transportation Equipment,3,1,2050,0.487952368736376,9.29836359483549,1006176,0.000487952368736376
53063,53059,SRTC,RTC,High-Tech Manufacturing,2,1,2040,0.0008097369354878,0.0168314464185376,1006753,8.097369354878E-07
53063,53061,SRTC,PSRC,Construction,3,5,2020,0.000670434001343112,0.000157239808149794,1006464,6.70434001343112E-07
53063,53061,SRTC,PSRC,High-Tech Manufacturing,2,2,2017,1.63844715236322E-06,3.26367687814845E-05,1344330,1.63844715236322E-09
53063,53063,SRTC,SRTC,Energy,1,2,2040,0.193016089424388,0.162657146258597,1344418,0.000193016089424388
53063,53063,SRTC,SRTC,Food Manufacturing,2,5,2022,0.350047131186568,1.33690409769522,1006947,0.000350047131186568
53063,53063,SRTC,SRTC,Transportation Equipment,1,1,2022,3.58126386958339,26.9425007250218,1007150,0.00358126386958339
53063,53063,SRTC,SRTC,Transportation Equipment,2,1,2022,0.000223537954134553,0.085888217604697,1007170,2.23537954134553E-07
53063,53063,SRTC,SRTC,Transportation Equipment,3,5,2030,0.0577356385269073,9.30457161860271,1007479,5.77356385269073E-05
53063,53065,SRTC,NEWRTPO,Construction,3,1,2040,0.0226309698295492,0.00171786284192615,1007394,2.26309698295492E-05
53063,53065,SRTC,NEWRTPO,Food Manufacturing,3,2,2020,0,0,1344577,0
53063,53065,SRTC,NEWRTPO,Food Manufacturing,3,2,2022,0,0,1344578,0
53063,53065,SRTC,NEWRTPO,Forestry Products,3,1,2050,0.398038670085425,0.494323825636163,1007464,0.000398038670085425
53063,53065,SRTC,NEWRTPO,Last-Mile Delivery,3,1,2020,0.0244221480302255,0.00744520335972405,1007295,2.44221480302255E-05
53063,53065,SRTC,NEWRTPO,Transportation Equipment,3,1,2020,0.0438269385438664,0.59368452833245,1007445,4.38269385438664E-05
53063,53067,SRTC,TRPC,Clothing and Misc. Manufacturing,1,1,2017,0.728047015548937,2.98714326446079,1007523,0.000728047015548937
53063,53067,SRTC,TRPC,Clothing and Misc. Manufacturing,3,5,2017,0.000506819050329698,0.00471908612820444,1007201,5.06819050329698E-07
53063,53067,SRTC,TRPC,Energy,3,1,2030,0.363377288160174,0.139301040444951,1007631,0.000363377288160174
53063,53067,SRTC,TRPC,Food Manufacturing,2,2,2030,0.0618196588354999,0.0415011474041535,1345222,6.18196588354999E-05
53063,53067,SRTC,TRPC,Industrial Manufacturing,3,1,2030,0.297237279823892,0.5124817442853,1007745,0.000297237279823892
53063,53069,SRTC,SWRTPO,Agriculture & Seafood,3,1,2022,0.68279992722034,0.131825892690298,1007706,0.00068279992722034
53063,53069,SRTC,SWRTPO,Food Manufacturing,1,1,2017,0.298275861805737,0.426304441646503,1007827,0.000298275861805737
53063,53069,SRTC,SWRTPO,Transportation Equipment,2,5,2030,0.0234987035543444,0.171784052180277,1008071,2.34987035543444E-05
53063,53069,SRTC,SWRTPO,Transportation Equipment,3,1,2017,0.132695477112687,2.90203661622589,1008074,0.000132695477112687
53063,53071,SRTC,WWVSUBRTPO,Energy,3,5,2020,4.50066721271706E-08,8.17988478291821E-09,1008299,4.50066721271706E-11
53063,53071,SRTC,WWVSUBRTPO,Transportation Equipment,2,2,2017,0.0002110961795169,0.000245143920344,1345417,2.110961795169E-07
53063,53073,SRTC,WCOG,Clothing and Misc. Manufacturing,3,1,2030,2.06124929707829,15.0020280531907,1008573,0.00206124929707829
53063,53073,SRTC,WCOG,Energy,3,1,2040,19.4695179157268,10.4834326112979,1008415,0.0194695179157268
53063,53073,SRTC,WCOG,Energy,3,4,2017,2.72093551798395E-06,7.61716440462351E-06,1008417,2.72093551798395E-09
53063,53073,SRTC,WCOG,Food Manufacturing,3,2,2017,0.153519438583202,0.0512322265627433,1345495,0.000153519438583202
53063,53073,SRTC,WCOG,Industrial Manufacturing,1,1,2017,264.847275745387,144.252305926146,1008668,0.264847275745387
53063,53073,SRTC,WCOG,Last-Mile Delivery,1,5,2022,0.00714400538702703,1.05478006522737,1008703,7.14400538702703E-06
53063,53073,SRTC,WCOG,Transportation Equipment,3,2,2022,0.0016083291258995,0.0024187986440066,1345569,1.6083291258995E-06
53063,53075,SRTC,PaRTPO,Clothing and Misc. Manufacturing,3,2,2040,5.52299713643255E-07,6.40271538376086E-06,1345601,5.52299713643255E-10
53063,53075,SRTC,PaRTPO,Construction,1,1,2030,21.2177956729868,0.297004535550382,1008961,0.0212177956729868
53063,53075,SRTC,PaRTPO,Energy,3,2,2020,0.0013073437127836,0.0008879172210887,1345616,1.3073437127836E-06
53063,53075,SRTC,PaRTPO,Food Manufacturing,3,1,2022,0.435627041854882,0.167124092374889,1009008,0.000435627041854882
53063,53075,SRTC,PaRTPO,Forestry Products,2,2,2020,0.0557840817362898,0.0187656347733025,1343596,5.57840817362898E-05
53063,53075,SRTC,PaRTPO,Forestry Products,3,5,2050,8.77455550443415E-06,8.10735365430528E-06,1008835,8.77455550443415E-09
53063,53075,SRTC,PaRTPO,High-Tech Manufacturing,1,1,2017,7.05319739773978,61.8616950572921,1008886,0.00705319739773978
53063,53075,SRTC,PaRTPO,High-Tech Manufacturing,3,5,2017,5.56964668683743E-05,0.00142208315776279,1009140,5.56964668683743E-08
53063,53075,SRTC,PaRTPO,Transportation Equipment,2,5,2020,0.0938505246060519,0.687480200938087,1008934,9.38505246060519E-05
53063,53077,SRTC,YVCOG,Clothing and Misc. Manufacturing,3,1,2017,7.0159088566725E-05,0.00194790307284369,1008980,7.0159088566725E-08
53063,53077,SRTC,YVCOG,Food Manufacturing,1,1,2030,85.7765722892363,99.1004005787302,1008851,0.0857765722892363
53063,53077,SRTC,YVCOG,Food Manufacturing,3,1,2022,0.000146190012918314,0.000444080987826754,1008868,1.46190012918314E-07
53063,53077,SRTC,YVCOG,Forestry Products,1,1,2022,315.364599997437,68.7236673615955,1009288,0.315364599997437
53063,53077,SRTC,YVCOG,Industrial Manufacturing,1,1,2030,305.886098484205,192.049071893214,1009220,0.305886098484205
53063,53077,SRTC,YVCOG,Industrial Manufacturing,2,5,2040,1.77025241883647,4.11152716691179,1009241,0.00177025241883647
53063,53077,SRTC,YVCOG,Transportation Equipment,1,5,2050,0.225675274107729,12.3018303206266,1009600,0.000225675274107729
53063,54,SRTC,54,Industrial Manufacturing,2,5,2017,0.0547222925647359,0.197277988031335,1009494,5.47222925647359E-05
53063,5,SRTC,05,Forestry Products,1,2,2017,0.799175825657844,0.535256775150792,1339483,0.000799175825657844
53063,5,SRTC,05,Forestry Products,2,2,2040,0.254205286091789,0.161876549368615,1339493,0.000254205286091789
53063,5,SRTC,05,Industrial Manufacturing,1,1,2040,0.000718087249762884,0.0685807481551997,990346,7.18087249762884E-07
53063,5,SRTC,05,Last-Mile Delivery,2,5,2022,0.0411588802769817,0.0855310558984173,990388,4.11588802769817E-05
53063,6,SRTC,06,Agriculture & Seafood,1,1,2022,1.11912731838622,1.12401049239998,990300,0.00111912731838622
53063,6,SRTC,06,Energy,3,2,2030,0,0,1339534,0
53063,6,SRTC,06,High-Tech Manufacturing,2,1,2022,1.18069077099775E-05,0.00269015851053488,990109,1.18069077099775E-08
53063,6,SRTC,06,High-Tech Manufacturing,3,4,2030,0.0242627138761901,4.33276321619799,990008,2.42627138761901E-05
53063,8,SRTC,08,Clothing and Misc. Manufacturing,3,4,2030,6.14213066100501E-06,0.000315261630902677,990779,6.14213066100501E-09
53063,9,SRTC,09,Agriculture & Seafood,2,5,2017,0.502607346082364,2.18622334144698,990770,0.000502607346082364
53065,10,NEWRTPO,10,Agriculture & Seafood,2,1,2050,0.00835707905784561,0.0357082075767825,1011234,8.35707905784561E-06
53065,10,NEWRTPO,10,Industrial Manufacturing,1,5,2040,7.18816661191147E-07,1.85604899083684E-06,1011489,7.18816661191147E-10
53065,11,NEWRTPO,11,Transportation Equipment,3,4,2050,5.54221872346166E-05,0.0225957775983891,1011261,5.54221872346166E-08
53065,12,NEWRTPO,12,Clothing and Misc. Manufacturing,1,1,2022,0.0230286186777693,0.803948199489406,1011300,2.30286186777693E-05
53065,12,NEWRTPO,12,High-Tech Manufacturing,3,2,2022,0.0001275904183002,0.000406838450556,1345623,1.275904183002E-07
53065,12,NEWRTPO,12,Last-Mile Delivery,1,5,2022,0.000865066257646327,0.210208674658194,1011779,8.65066257646327E-07
53065,12,NEWRTPO,12,Transportation Equipment,3,5,2022,0.00295051422026673,0.0463062750460401,1011982,2.95051422026673E-06
53065,13,NEWRTPO,13,Agriculture & Seafood,1,5,2050,0.0366633200176796,0.024403028080866,1011728,3.66633200176796E-05
53065,13,NEWRTPO,13,Food Manufacturing,3,2,2020,0.0007945190506173,0.0008592209952604,1345646,7.945190506173E-07
53065,13,NEWRTPO,13,Transportation Equipment,1,1,2017,0.00214684134833723,0.0342485043476719,1011704,2.14684134833723E-06
53065,16,NEWRTPO,16,Agriculture & Seafood,1,1,2020,0.215182193357652,0.16714801549107,1012214,0.000215182193357652
53065,16,NEWRTPO,16,Clothing and Misc. Manufacturing,1,1,2030,0.514534924611715,1.96128886990074,1012140,0.000514534924611715
53065,16,NEWRTPO,16,Forestry Products,2,1,2020,1.75088310504061,1.23891147280446,1012111,0.00175088310504061
53065,16,NEWRTPO,16,High-Tech Manufacturing,1,1,2017,0.6973962241374,4.53545868265001,1012072,0.0006973962241374
53065,16,NEWRTPO,16,Industrial Manufacturing,3,4,2022,6.2243076252196E-06,4.78936118718033E-06,1012010,6.2243076252196E-09
53065,16,NEWRTPO,16,Transportation Equipment,1,1,2030,0.224177826828481,1.39703688541388,1012035,0.000224177826828481
53065,17,NEWRTPO,17,Agriculture & Seafood,2,2,2017,0.0726776597117484,0.0124925914738579,1345705,7.26776597117484E-05
53065,17,NEWRTPO,17,Clothing and Misc. Manufacturing,1,5,2020,0.00066654764689195,0.0742641822419657,1012754,6.6654764689195E-07
53065,17,NEWRTPO,17,High-Tech Manufacturing,1,1,2040,0.0316393242410268,1.01162689077402,1012736,3.16393242410268E-05
53065,18,NEWRTPO,18,Construction,1,1,2030,0.00955804320813385,0.000732002320781153,1012446,9.55804320813385E-06
53065,18,NEWRTPO,18,High-Tech Manufacturing,1,1,2017,0.0362370250535969,0.525844312721322,1012589,3.62370250535969E-05
53065,18,NEWRTPO,18,Last-Mile Delivery,2,1,2020,5.08990064474327E-05,0.000418754769270539,1012965,5.08990064474327E-08
53065,18,NEWRTPO,18,Transportation Equipment,1,1,2020,0.114001514820207,1.52488787432583,1012977,0.000114001514820207
53065,19,NEWRTPO,19,Clothing and Misc. Manufacturing,1,5,2020,0.000218076749001586,0.0223490626927043,1012987,2.18076749001586E-07
53065,19,NEWRTPO,19,Food Manufacturing,1,5,2050,0.167622521445146,0.26024785503097,1013009,0.000167622521445146
53065,19,NEWRTPO,19,Forestry Products,2,1,2020,0.0114894231217929,0.0144483648347184,1012974,1.14894231217929E-05
53065,19,NEWRTPO,19,High-Tech Manufacturing,1,4,2030,5.20957136109142E-06,0.00203247420451815,1013073,5.20957136109142E-09
53065,20,NEWRTPO,20,Industrial Manufacturing,2,4,2017,3.86569821496826E-09,1.99276742981614E-06,1013155,3.86569821496826E-12
53065,20,NEWRTPO,20,Transportation Equipment,1,1,2040,0.0103319252302893,0.351381019464039,1013041,1.03319252302893E-05
53065,21,NEWRTPO,21,Forestry Products,2,1,2040,0.261148511945627,0.0775000564758846,1013297,0.000261148511945627
53065,22,NEWRTPO,22,Agriculture & Seafood,2,1,2022,0.00338138425926703,0.0152837615843126,1013547,3.38138425926703E-06
53065,22,NEWRTPO,22,Clothing and Misc. Manufacturing,3,5,2020,3.13079507595639E-07,7.47633864138386E-06,1013425,3.13079507595639E-10
53065,22,NEWRTPO,22,Forestry Products,3,1,2022,0.0011050779073967,0.000229896155287351,1013352,1.1050779073967E-06
53065,24,NEWRTPO,24,Clothing and Misc. Manufacturing,2,1,2017,0.00950009787810475,0.10000152766051,1013954,9.50009787810475E-06
53065,24,NEWRTPO,24,Transportation Equipment,3,2,2020,0.0119275425652845,0.0186968559480944,1345916,1.19275425652845E-05
53065,25,NEWRTPO,25,Forestry Products,3,5,2040,0.0140562155431933,0.00555962426934635,1013700,1.40562155431933E-05
53065,25,NEWRTPO,25,High-Tech Manufacturing,2,1,2022,0.00652052766218877,0.302133736439157,1013858,6.52052766218877E-06
53065,25,NEWRTPO,25,Last-Mile Delivery,1,1,2040,0.000597712759806976,0.00340247993385227,1014108,5.97712759806976E-07
53065,26,NEWRTPO,26,Agriculture & Seafood,3,4,2050,4.49600477657013E-07,3.9337828322767E-07,1014194,4.49600477657013E-10
